file,class,label
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\fractional_knapsack.java,chapter_greedy.fractional_knapsack,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\worst_best_time_complexity.java,chapter_computational_complexity.worst_best_time_complexity,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ProductInventoryClientImpl.java,com.iluwatar.aggregator.microservices.ProductInventoryClientImpl,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CustomHealthIndicatorTest.java,CustomHealthIndicatorTest$CacheConfig,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BookViewModel.java,com.iluwatar.model.view.viewmodel.BookViewModel,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Enchantment.java,com.iluwatar.bridge.Enchantment,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BstIteratorTest.java,com.iluwatar.iterator.bst.BstIteratorTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsAdminPermissionRelationExample.java,com.macro.mall.model.UmsAdminPermissionRelationExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AddressFilter.java,com.iluwatar.intercepting.filter.AddressFilter,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MemberAttentionService.java,com.macro.mall.portal.service.MemberAttentionService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SwordOfAragorn.java,com.iluwatar.lockableobject.SwordOfAragorn,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Utility.java,com.iluwatar.promise.Utility,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OrcWarlord.java,com.iluwatar.prototype.OrcWarlord,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\RemoteServiceStatus.java,com.iluwatar.ambassador.RemoteServiceStatus,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AbstractDocumentTest.java,com.iluwatar.abstractdocument.AbstractDocumentTest$DocumentImplementation,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\InitializingOnDemandHolderIdiom.java,com.iluwatar.singleton.InitializingOnDemandHolderIdiom$HelperHolder,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsCompanyAddress.java,com.macro.mall.model.OmsCompanyAddress,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PartyImpl.java,com.iluwatar.mediator.PartyImpl,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CollisionTest.java,com.iluwatar.doubledispatch.CollisionTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BaseDaoTest.java,com.iluwatar.servicelayer.common.BaseDaoTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ImageClient.java,com.iluwatar.api.gateway.ImageClient,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\KingTest.java,com.iluwatar.servant.KingTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\GiantViewTest.java,com.iluwatar.model.view.controller.GiantViewTest$InMemoryAppender,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Profession.java,com.iluwatar.builder.Profession,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SetVariableCalculatorAction.java,com.iluwatar.model.view.intent.actions.SetVariableCalculatorAction,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BusinessLookup.java,com.iluwatar.business.delegate.BusinessLookup,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CmsSubject.java,com.macro.mall.model.CmsSubject,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MagicServiceImplTest.java,com.iluwatar.servicelayer.magic.MagicServiceImplTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ViewTest.java,com.iluwatar.front.controller.ViewTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BarCustomerTest.java,com.iluwatar.throttling.BarCustomerTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsMenuExample.java,com.macro.mall.model.UmsMenuExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DataTransferObject.java,com.iluwatar.DataTransferObject,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\RoleTest.java,com.iluwatar.roleobject.RoleTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MaintenanceLock.java,com.iluwatar.specialcase.MaintenanceLock,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\NetflixService.java,com.iluwatar.business.delegate.NetflixService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UserTest.java,com.iluwatar.tablemodule.UserTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\FileSelectorStub.java,com.iluwatar.model.view.presenter.FileSelectorStub,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsProductCategoryController.java,com.macro.mall.controller.PmsProductCategoryController,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\VisitorTest.java,com.iluwatar.visitor.VisitorTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PaymentService.java,com.iluwatar.commander.paymentservice.PaymentService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Shipment.java,com.iluwatar.corruption.system.modern.Shipment,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DragonSlayingStrategyTest.java,com.iluwatar.strategy.DragonSlayingStrategyTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsPermissionExample.java,com.macro.mall.model.UmsPermissionExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AdvancedWizardTest.java,com.iluwatar.dependency.injection.AdvancedWizardTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Entity.java,com.iluwatar.updatemethod.Entity,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsHomeRecommendProductExample.java,com.macro.mall.model.SmsHomeRecommendProductExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsAdminPermissionRelationExample.java,com.macro.mall.model.UmsAdminPermissionRelationExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\GarbageCollectionHealthIndicatorTest.java,GarbageCollectionHealthIndicatorTest$Anonymous1,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\WebLog.java,com.macro.mall.common.domain.WebLog,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MessageCollectorMemberTest.java,com.iluwatar.databus.members.MessageCollectorMemberTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsMemberLevelExample.java,com.macro.mall.model.UmsMemberLevelExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DefaultCircuitBreakerTest.java,com.iluwatar.circuitbreaker.DefaultCircuitBreakerTest$Anonymous1,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PersonDbSimulator.java,com.iluwatar.identitymap.PersonDbSimulator,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SearchServiceTest.java,com.iluwatar.parameter.object.SearchServiceTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CmsHelpCategoryExample.java,com.macro.mall.model.CmsHelpCategoryExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsResourceMapper.java,com.macro.mall.mapper.UmsResourceMapper,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsCouponProductRelation.java,com.macro.mall.model.SmsCouponProductRelation,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OssCallbackParam.java,com.macro.mall.dto.OssCallbackParam,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\RemoteServiceTest.java,com.iluwatar.ambassador.RemoteServiceTest$StaticRandomProvider,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsBrandParam.java,com.macro.mall.dto.PmsBrandParam,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CmsSubjectCategoryExample.java,com.macro.mall.model.CmsSubjectCategoryExample$Criterion,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PaperSizes.java,com.iluwatar.collectingparameter.PaperSizes,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsProductVertifyRecordDao.java,com.macro.mall.dao.PmsProductVertifyRecordDao,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DatabaseUtil.java,com.iluwatar.metamapping.utils.DatabaseUtil,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\WorldTest.java,com.iluwatar.updatemethod.WorldTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BorrowerRole.java,com.iluwatar.roleobject.BorrowerRole,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OssConfig.java,com.macro.mall.config.OssConfig,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsAdminPermissionRelationExample.java,com.macro.mall.model.UmsAdminPermissionRelationExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ChapterResult.java,com.iluwatar.saga.orchestration.ChapterResult$State,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Producer.java,com.iluwatar.producer.consumer.Producer,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AlbumPageTest.java,com.iluwatar.pageobject.AlbumPageTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsOrderSettingService.java,com.macro.mall.service.OmsOrderSettingService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\insertion_sort.java,chapter_sorting.insertion_sort,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BookService.java,com.iluwatar.model.view.viewmodel.BookService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\TaskGenSrvExeTest.java,com.iluwatar.queue.load.leveling.TaskGenSrvExeTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ZoomTest.java,com.iluwatar.acyclicvisitor.ZoomTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PeacefulState.java,com.iluwatar.state.PeacefulState,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PriceServiceTest.java,com.iluwatar.price.microservice.PriceServiceTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\HealthCheckInterruptedException.java,com.iluwatar.health.check.HealthCheckInterruptedException,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Mapper.java,com.iluwatar.Mapper,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Weekday.java,com.iluwatar.event.aggregator.Weekday,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\NewSource.java,com.iluwatar.strangler.NewSource,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsFlashPromotionProductRelationExample.java,com.macro.mall.model.SmsFlashPromotionProductRelationExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MagicServiceImpl.java,com.iluwatar.servicelayer.magic.MagicServiceImpl,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsPromotionServiceImpl.java,com.macro.mall.portal.service.impl.OmsPromotionServiceImpl$Anonymous2,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MongoEventLog.java,com.iluwatar.hexagonal.eventlog.MongoEventLog,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsResourceCategoryExample.java,com.macro.mall.model.UmsResourceCategoryExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DelayProvider.java,com.iluwatar.balking.DelayProvider,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Java8HolderTest.java,com.iluwatar.lazy.loading.Java8HolderTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\IvoryTowerTest.java,com.iluwatar.singleton.IvoryTowerTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AdvancedWizard.java,com.iluwatar.dependency.injection.AdvancedWizard,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsSkuStockDao.java,com.macro.mall.dao.PmsSkuStockDao,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsHomeAdvertiseExample.java,com.macro.mall.model.SmsHomeAdvertiseExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\linkedlist_queue.java,chapter_stack_and_queue.linkedlist_queue,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsSkuStockExample.java,com.macro.mall.model.PmsSkuStockExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\StatusMember.java,com.iluwatar.databus.members.StatusMember,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Meteoroid.java,com.iluwatar.doubledispatch.Meteoroid,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsOrderReturnReasonController.java,com.macro.mall.controller.OmsOrderReturnReasonController,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UserModelTest.java,com.iluwatar.page.controller.UserModelTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsFlashPromotionSessionExample.java,com.macro.mall.model.SmsFlashPromotionSessionExample$Criterion,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UpdateService.java,com.iluwatar.api.UpdateService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CmsPrefrenceAreaController.java,com.macro.mall.controller.CmsPrefrenceAreaController,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UnitVisitor.java,com.iluwatar.visitor.UnitVisitor,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SagaApplicationTest.java,com.iluwatar.saga.orchestration.SagaApplicationTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Goblin.java,com.iluwatar.specification.creature.Goblin,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AsynchronousService.java,com.iluwatar.halfsynchalfasync.AsynchronousService,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\my_list.java,chapter_array_and_linkedlist.my_list,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MemberReadHistory.java,com.macro.mall.portal.domain.MemberReadHistory,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsCartItemMapper.java,com.macro.mall.mapper.OmsCartItemMapper,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Star.java,com.iluwatar.memento.Star$StarMementoInternal,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsHomeRecommendProductService.java,com.macro.mall.service.SmsHomeRecommendProductService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ApplicationException.java,com.iluwatar.front.controller.ApplicationException,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PartyMemberTest.java,com.iluwatar.mediator.PartyMemberTest$InMemoryAppender,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ServiceLocator.java,com.iluwatar.servicelocator.ServiceLocator,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\BullyInstance.java,com.iluwatar.leaderelection.bully.BullyInstance,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsIntegrationConsumeSetting.java,com.macro.mall.model.UmsIntegrationConsumeSetting,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\FunctionComposer.java,com.iluwatar.function.composition.FunctionComposer,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous7,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous9,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Database.java,com.iluwatar.commander.Database,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DemoController.java,com.macro.mall.demo.controller.DemoController,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ReceiptViewModel.java,com.iluwatar.specialcase.ReceiptViewModel,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\NewArithmeticTest.java,com.iluwatar.strangler.NewArithmeticTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsCouponProductRelationExample.java,com.macro.mall.model.SmsCouponProductRelationExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\GiantModel.java,com.iluwatar.model.view.controller.GiantModel,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AlipayServiceImpl.java,com.macro.mall.portal.service.impl.AlipayServiceImpl,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CustomerDao.java,com.iluwatar.domainmodel.CustomerDao,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous1,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\quick_sort.java,chapter_sorting.QuickSortMedian,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\array.java,chapter_array_and_linkedlist.array,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous3,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\QueueTask.java,com.iluwatar.commander.queue.QueueTask,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous5,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\my_list.java,chapter_array_and_linkedlist.MyList,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsPortalBrandServiceImpl.java,com.macro.mall.portal.service.impl.PmsPortalBrandServiceImpl,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Hero.java,com.iluwatar.builder.Builder,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UpdateAdminPasswordParam.java,com.macro.mall.dto.UpdateAdminPasswordParam,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ClubbedTrollTest.java,com.iluwatar.decorator.ClubbedTrollTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DemoInputComponent.java,com.iluwatar.component.component.inputcomponent.DemoInputComponent,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsAdminLoginLogExample.java,com.macro.mall.model.UmsAdminLoginLogExample,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsMenu.java,com.macro.mall.model.UmsMenu,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ServiceDiscoveryService.java,com.iluwatar.saga.orchestration.ServiceDiscoveryService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\FrameBuffer.java,com.iluwatar.doublebuffer.FrameBuffer,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Saga.java,com.iluwatar.saga.orchestration.Saga$Result,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\FeindTest.java,com.iluwatar.lockableobject.FeindTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\EcommerceApp.java,com.iluwatar.monolithic.EcommerceApp,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ArcherCommand.java,com.iluwatar.front.controller.ArcherCommand,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MallAdminApplication.java,com.macro.mall.MallAdminApplication,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsPromotionServiceImpl.java,com.macro.mall.portal.service.impl.OmsPromotionServiceImpl$Anonymous1,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Finders.java,com.iluwatar.combinator.Finders,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ScoutTest.java,com.iluwatar.event.aggregator.ScoutTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Queen.java,com.iluwatar.servant.Queen,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsMemberMemberTagRelationExample.java,com.macro.mall.model.UmsMemberMemberTagRelationExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\FixedStepGameLoopTest.java,com.iluwatar.gameloop.FixedStepGameLoopTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Bank.java,com.iluwatar.monitor.Bank,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\TieredFeatureToggleVersionTest.java,com.iluwatar.featuretoggle.pattern.tieredversion.TieredFeatureToggleVersionTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\HalfArithmeticTest.java,com.iluwatar.strangler.HalfArithmeticTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\hash_map.java,chapter_hashing.hash_map,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\DelegateTest.java,com.iluwatar.delegation.simple.DelegateTest$InMemoryAppender,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Java8Holder.java,com.iluwatar.lazy.loading.Java8Holder,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous7$Anonymous8,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\EpsonPrinter.java,com.iluwatar.delegation.simple.printers.EpsonPrinter,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\EsProductController.java,com.macro.mall.search.controller.EsProductController,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CommanderTest.java,com.iluwatar.visitor.CommanderTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\HeroTest.java,com.iluwatar.builder.HeroTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LotteryTicketCheckResultTest.java,com.iluwatar.hexagonal.domain.LotteryTicketCheckResultTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\avl_tree.java,chapter_tree.avl_tree,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\GiantModelTest.java,com.iluwatar.model.view.controller.GiantModelTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ServiceLocatorTest.java,com.iluwatar.servicelocator.ServiceLocatorTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ProductDto.java,com.iluwatar.datatransfer.product.ProductDto$Response,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\InvoiceGeneratorTest.java,com.iluwatar.separatedinterface.invoice.InvoiceGeneratorTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UmsMemberProductCategoryRelationExample.java,com.macro.mall.model.UmsMemberProductCategoryRelationExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\CakeBakingServiceImplTest.java,com.iluwatar.layers.service.CakeBakingServiceImplTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\RainbowFishV2Test.java,com.iluwatar.tolerantreader.RainbowFishV2Test,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\AppClient.java,com.iluwatar.reactor.app.AppClient$TcpLoggingClient,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\Feind.java,com.iluwatar.lockableobject.domain.Feind,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\IntegrationTest.java,com.iluwatar.cqrs.IntegrationTest,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsHomeBrandExample.java,com.macro.mall.model.SmsHomeBrandExample$GeneratedCriteria,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PersonSpecifications.java,com.iluwatar.repository.PersonSpecifications$AgeBetweenSpec,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OrcMage.java,com.iluwatar.prototype.OrcMage,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\WeekdayTest.java,com.iluwatar.event.aggregator.WeekdayTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\StarMemento.java,com.iluwatar.memento.StarMemento,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\UserCreatedEventHandler.java,com.iluwatar.eda.handler.UserCreatedEventHandler,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\RealSentimentAnalysisServerTest.java,com.iluwatar.servicestub.RealSentimentAnalysisServerTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsHomeBrandExample.java,com.macro.mall.model.SmsHomeBrandExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsOrder.java,com.macro.mall.model.OmsOrder,1
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OrcKingdomFactory.java,com.iluwatar.abstractfactory.OrcKingdomFactory,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SmsCouponProductCategoryRelationExample.java,com.macro.mall.model.SmsCouponProductCategoryRelationExample$Criteria,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\WizardDaoImplTest.java,com.iluwatar.servicelayer.wizard.WizardDaoImplTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\IgnoreUrlsConfig.java,com.macro.mall.security.config.IgnoreUrlsConfig,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\PmsProductAttributeValueDao.java,com.macro.mall.dao.PmsProductAttributeValueDao,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\SimpleProbabilisticThreatAwareSystem.java,com.iluwatar.filterer.threat.SimpleProbabilisticThreatAwareSystem,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\MenuViewTest.java,com.iluwatar.flux.view.MenuViewTest,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\ErrorView.java,com.iluwatar.front.controller.ErrorView,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,0
C:\Users\shanu\Documents\BTP\CodeSmell-3\data\java_train\OmsUpdateStatusParam.java,com.macro.mall.dto.OmsUpdateStatusParam,0
