file,class,label
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductOperateLogExample.java,com.macro.mall.model.PmsProductOperateLogExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Money.java,com.iluwatar.Money,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotionProductRelationServiceImpl.java,com.macro.mall.service.impl.SmsFlashPromotionProductRelationServiceImpl,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRoleResourceRelationExample.java,com.macro.mall.model.UmsRoleResourceRelationExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\WizardTower.java,com.iluwatar.proxy.WizardTower,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductDao.java,com.macro.mall.dao.PmsProductDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Notification.java,com.iluwatar.Notification,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsAlbumMapper.java,com.macro.mall.mapper.PmsAlbumMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UnitOfWork.java,com.iluwatar.unitofwork.UnitOfWork,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\TreasureChestItemIterator.java,com.iluwatar.iterator.list.TreasureChestItemIterator,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RabbitMqConfig.java,com.macro.mall.portal.config.RabbitMqConfig,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ExceptionsTest.java,com.iluwatar.lockableobject.ExceptionsTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\FileLoaderTest.java,com.iluwatar.model.view.presenter.FileLoaderTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MemberProductCollectionController.java,com.macro.mall.portal.controller.MemberProductCollectionController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Commander.java,com.iluwatar.visitor.Commander,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\GWeatherTest.java,com.iluwatar.observer.generic.GWeatherTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductAttributeCategoryExample.java,com.macro.mall.model.PmsProductAttributeCategoryExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRoleExample.java,com.macro.mall.model.UmsRoleExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CpuHealthIndicatorTest.java,CpuHealthIndicatorTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductControllerTest.java,com.iluwatar.product.microservice.ProductControllerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DragonSlayer.java,com.iluwatar.strategy.DragonSlayer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SpatialPartitionBubblesTest.java,com.iluwatar.spatialpartition.SpatialPartitionBubblesTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Kingdom.java,com.iluwatar.abstractfactory.Kingdom$FactoryMaker$KingdomType,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OrcKing.java,com.iluwatar.chain.OrcKing,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RequestHandler.java,com.iluwatar.chain.RequestHandler,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Wizard.java,com.iluwatar.servicelayer.wizard.Wizard,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\EventEmitter.java,com.iluwatar.event.aggregator.EventEmitter,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeNewProductExample.java,com.macro.mall.model.SmsHomeNewProductExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsPortalProductServiceImpl.java,com.macro.mall.portal.service.impl.PmsPortalProductServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MenuView.java,com.iluwatar.flux.view.MenuView,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductAttributeValueExample.java,com.macro.mall.model.PmsProductAttributeValueExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberRuleSettingExample.java,com.macro.mall.model.UmsMemberRuleSettingExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductVertifyRecordExample.java,com.macro.mall.model.PmsProductVertifyRecordExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ShippingService.java,com.iluwatar.commander.shippingservice.ShippingService,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CompositeSelectorsTest.java,com.iluwatar.specification.selector.CompositeSelectorsTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CompositeEntity.java,com.iluwatar.compositeentity.CompositeEntity,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HalfArithmetic.java,com.iluwatar.strangler.HalfArithmetic,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductAttributeDao.java,com.macro.mall.dao.PmsProductAttributeDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductAttributeService.java,com.macro.mall.service.PmsProductAttributeService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsMemberPriceExample.java,com.macro.mall.model.PmsMemberPriceExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ConsoleAdministration.java,com.iluwatar.hexagonal.administration.ConsoleAdministration,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DecoratingIterator.java,com.iluwatar.fluentinterface.fluentiterable.lazy.DecoratingIterator,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PhysicComponent.java,com.iluwatar.component.component.physiccomponent.PhysicComponent,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AntiCorruptionLayerTest.java,com.iluwatar.corruption.system.AntiCorruptionLayerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ShardManagerTest.java,com.iluwatar.sharding.ShardManagerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MemberProductCollection.java,com.macro.mall.portal.domain.MemberProductCollection,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsTopicCommentMapper.java,com.macro.mall.mapper.CmsTopicCommentMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractDataType.java,com.iluwatar.databus.AbstractDataType,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CakeInfo.java,dto.CakeInfo,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CalculatorViewModelTest.java,com.iluwatar.model.view.intent.CalculatorViewModelTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotionLog.java,com.macro.mall.model.SmsFlashPromotionLog,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Health.java,com.iluwatar.model.view.controller.Health,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SergeantVisitorTest.java,com.iluwatar.visitor.SergeantVisitorTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractEvent.java,com.iluwatar.eda.event.AbstractEvent,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\StudentDataMapper.java,com.iluwatar.datamapper.StudentDataMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminMapper.java,com.macro.mall.mapper.UmsAdminMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberStatisticsInfo.java,com.macro.mall.model.UmsMemberStatisticsInfo,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Oliphaunt.java,com.iluwatar.object.pool.Oliphaunt,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsCommentReplayExample.java,com.macro.mall.model.PmsCommentReplayExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\climbing_stairs_dfs.java,chapter_dynamic_programming.climbing_stairs_dfs,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsAlbumPicExample.java,com.macro.mall.model.PmsAlbumPicExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsPortalOrderServiceImpl.java,com.macro.mall.portal.service.impl.OmsPortalOrderServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeRecommendProductExample.java,com.macro.mall.model.SmsHomeRecommendProductExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\VehicleDatabase.java,com.iluwatar.table.inheritance.VehicleDatabase,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ThreadAsyncExecutor.java,com.iluwatar.async.method.invocation.ThreadAsyncExecutor$CompletableResult,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ServerCommand.java,com.iluwatar.ServerCommand,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRoleMenuRelation.java,com.macro.mall.model.UmsRoleMenuRelation,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Animal.java,com.iluwatar.slob.lob.Animal,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRolePermissionRelation.java,com.macro.mall.model.UmsRolePermissionRelation,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\JsonUtil.java,com.iluwatar.dynamicproxy.tinyrestclient.JsonUtil,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsResourceCategoryExample.java,com.macro.mall.model.UmsResourceCategoryExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\binary_search_tree.java,chapter_tree.binary_search_tree,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MessengerTest.java,com.iluwatar.composite.MessengerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Content.java,com.iluwatar.flux.action.Content,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\subset_sum_i_naive.java,chapter_backtracking.subset_sum_i_naive,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryTicketTest.java,com.iluwatar.hexagonal.domain.LotteryTicketTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\TinyRestClient.java,com.iluwatar.dynamicproxy.tinyrestclient.TinyRestClient,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Album.java,com.iluwatar.presentationmodel.Album,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AsynchronousService.java,com.iluwatar.halfsynchalfasync.AsynchronousService$Anonymous1,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsSubjectProductRelation.java,com.macro.mall.model.CmsSubjectProductRelation,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Asserts.java,com.macro.mall.common.exception.Asserts,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsCartItemServiceImpl.java,com.macro.mall.portal.service.impl.OmsCartItemServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsTopicCommentExample.java,com.macro.mall.model.CmsTopicCommentExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Document.java,com.iluwatar.abstractdocument.Document,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRoleController.java,com.macro.mall.controller.UmsRoleController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ArrayTransposeMasterWorkerTest.java,com.iluwatar.masterworker.system.ArrayTransposeMasterWorkerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminController.java,com.macro.mall.controller.UmsAdminController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OrcOfficer.java,com.iluwatar.chain.OrcOfficer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SignupModelTest.java,com.iluwatar.page.controller.SignupModelTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PortalOrderDao.java,com.macro.mall.portal.dao.PortalOrderDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UserUpdatedEvent.java,com.iluwatar.eda.event.UserUpdatedEvent,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AccountAggregate.java,com.iluwatar.event.sourcing.state.AccountAggregate,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ActiveCreatureTest.java,com.iluwatar.activeobject.ActiveCreatureTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryTicketCheckResult.java,com.iluwatar.hexagonal.domain.LotteryTicketCheckResult$CheckResult,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Kingdom.java,com.iluwatar.abstractfactory.Kingdom,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsPermissionMapper.java,com.macro.mall.mapper.UmsPermissionMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotionLogExample.java,com.macro.mall.model.SmsFlashPromotionLogExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MmaFighter.java,crtp.MmaFighter,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OliphauntPool.java,com.iluwatar.object.pool.OliphauntPool,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SagaOrchestratorTest.java,com.iluwatar.saga.orchestration.SagaOrchestratorTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderOperateHistoryExample.java,com.macro.mall.model.OmsOrderOperateHistoryExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SkyLaunch.java,com.iluwatar.subclasssandbox.SkyLaunch,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryTicketIdTest.java,com.iluwatar.hexagonal.domain.LotteryTicketIdTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\selection_sort.java,chapter_sorting.selection_sort,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SizeSelector.java,com.iluwatar.specification.selector.SizeSelector,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotionSessionExample.java,com.macro.mall.model.SmsFlashPromotionSessionExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\TaxCalculator.java,com.iluwatar.separatedinterface.invoice.TaxCalculator,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductCategoryExample.java,com.macro.mall.model.PmsProductCategoryExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InstructionConverterUtil.java,com.iluwatar.bytecode.util.InstructionConverterUtil,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Stew.java,com.iluwatar.privateclassdata.Stew,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductCategoryWithChildrenItem.java,com.macro.mall.dto.PmsProductCategoryWithChildrenItem,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Db.java,com.iluwatar.specialcase.Db$User,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Shark.java,com.iluwatar.specification.creature.Shark,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Aggregator.java,com.iluwatar.aggregator.microservices.Aggregator,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Blacksmith.java,com.iluwatar.factory.method.Blacksmith,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\linkedlist_deque.java,chapter_stack_and_queue.LinkedListDeque,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MovementSelectorTest.java,com.iluwatar.specification.selector.MovementSelectorTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\BallThread.java,com.iluwatar.twin.BallThread,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PersonSpecifications.java,com.iluwatar.repository.PersonSpecifications,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsIntegrationChangeHistoryMapper.java,com.macro.mall.mapper.UmsIntegrationChangeHistoryMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsCouponProductRelationDao.java,com.macro.mall.dao.SmsCouponProductRelationDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryNumbers.java,com.iluwatar.hexagonal.domain.LotteryNumbers,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MapperTest.java,com.iluwatar.MapperTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Data.java,com.iluwatar.sharding.Data$DataType,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\BorrowerRoleTest.java,com.iluwatar.roleobject.BorrowerRoleTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductCategory.java,com.macro.mall.model.PmsProductCategory,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DataMapperException.java,com.iluwatar.datamapper.DataMapperException,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsPortalProductService.java,com.macro.mall.portal.service.PmsPortalProductService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberExample.java,com.macro.mall.model.UmsMemberExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RainbowFishSerializer.java,com.iluwatar.tolerantreader.RainbowFishSerializer,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CakeViewImplTest.java,com.iluwatar.layers.view.CakeViewImplTest$InMemoryAppender,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest$ConnectionSuccess$ExistingRoom,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LogoutHandlerTest.java,com.iluwatar.sessionserver.LogoutHandlerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ClientPropertiesBean.java,com.iluwatar.compositeview.ClientPropertiesBean,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsCompanyAddressExample.java,com.macro.mall.model.OmsCompanyAddressExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductDto.java,com.iluwatar.datatransfer.product.ProductDto$Request,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PromiseSupport.java,com.iluwatar.promise.PromiseSupport,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsResourceCategoryExample.java,com.macro.mall.model.UmsResourceCategoryExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LoginPageTest.java,com.iluwatar.pageobject.LoginPageTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeRecommendSubjectMapper.java,com.macro.mall.mapper.SmsHomeRecommendSubjectMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\BullyinstanceTest.java,com.iluwatar.leaderelection.bully.BullyinstanceTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InventoryApplication.java,com.iluwatar.inventory.microservice.InventoryApplication,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UserView.java,com.iluwatar.page.controller.UserView,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ArcherView.java,com.iluwatar.front.controller.ArcherView,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Trampoline.java,com.iluwatar.trampoline.Trampoline,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Iterator.java,com.iluwatar.iterator.Iterator,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberLevelController.java,com.macro.mall.controller.UmsMemberLevelController,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\BlobSerializer.java,com.iluwatar.slob.serializers.BlobSerializer,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberProductCategoryRelationExample.java,com.macro.mall.model.UmsMemberProductCategoryRelationExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InsufficientFunds.java,com.iluwatar.specialcase.InsufficientFunds,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CarFactory.java,com.iluwatar.collectionpipeline.CarFactory,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ArrayUtilityMethodsTest.java,com.iluwatar.masterworker.ArrayUtilityMethodsTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsPortalProductDetail.java,com.macro.mall.portal.domain.PmsPortalProductDetail,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PrintUtil.java,utils.PrintUtil,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderReturnApplyExample.java,com.macro.mall.model.OmsOrderReturnApplyExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMenuController.java,com.macro.mall.controller.UmsMenuController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CachingTest.java,com.iluwatar.caching.CachingTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductInformationClient.java,com.iluwatar.aggregator.microservices.ProductInformationClient,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LockingException.java,com.iluwatar.lockableobject.LockingException,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\EnumIvoryTowerTest.java,com.iluwatar.singleton.EnumIvoryTowerTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberMemberTagRelationExample.java,com.macro.mall.model.UmsMemberMemberTagRelationExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderOperateHistoryDao.java,com.macro.mall.dao.OmsOrderOperateHistoryDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsResourceCategory.java,com.macro.mall.model.UmsResourceCategory,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SimpleProbableThreat.java,com.iluwatar.filterer.threat.SimpleProbableThreat,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotion.java,com.macro.mall.model.SmsFlashPromotion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PriceService.java,com.iluwatar.price.microservice.PriceService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InMemoryCustomerDaoTest.java,com.iluwatar.dao.InMemoryCustomerDaoTest$ExistingCustomer,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InvestorRoleTest.java,com.iluwatar.roleobject.InvestorRoleTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HpPrinter.java,com.iluwatar.delegation.simple.printers.HpPrinter,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsHelpExample.java,com.macro.mall.model.CmsHelpExample,1
